season,batter,pa_22g,ab_22g,bb_22g,k_22g,hits_22g,hr_22g,woba_22g,avg_22g,obp_22g,slg_22g,ops_22g,babip_22g,bb_rate_22g,k_rate_22g,hr_rate_22g,iso_22g,xwoba_22g,xwoba_minus_woba_22g,pitches_per_pa_22g,swing_rate_22g,whiff_per_swing_22g,called_strike_rate_22g,zone_rate_22g,chase_rate_22g,bbe_22g,ev_mean_22g,ev_p90_22g,la_mean_22g,hardhit_rate_22g,barrel_rate_22g,team,league_woba,league_bb_rate,league_k_rate,league_babip,league_iso,preseason_prior_woba,preseason_prior_iso,preseason_prior_k_rate,ev_p90_22g_league_22g,hardhit_rate_22g_league_22g,barrel_rate_22g_league_22g,xwoba_22g_league_22g,abs_xwoba_minus_woba_22g,xwoba_minus_prior_woba_22g,woba_minus_prior_woba_22g,ros_woba_delta_vs_prior,ev_p90_resid_22g,hardhit_resid_22g,barrel_resid_22g,xwoba_resid_22g,pa_cutoff,woba_cutoff,ops_cutoff,team_cutoff,player,normalized_name,in_mainstream_top20,named_r1_case,pred_delta_mean,pred_delta_bootstrap_sd,delta_q10,delta_q50,delta_q90,pred_ros_woba,q10_ros_woba,q50_ros_woba,q90_ros_woba,pred_delta_top_decile,april_woba_bottom_decile,sleeper_candidate,fake_hot_candidate,fake_cold_candidate,verdict
2026,671976,61,56,4,16,15,0,0.29250000000000004,0.26785714285714285,0.31666666666666665,0.32142857142857145,0.638095238095238,0.375,0.06557377049180328,0.26229508196721313,0.0,0.0535714285714286,0.2697479166666667,-0.02275208333333334,3.639344262295082,0.5540540540540541,0.21951219512195122,0.10810810810810811,0.536036036036036,0.34951456310679613,78,78.0,100.33,16.743589743589745,0.20512820512820512,0.02564102564102564,CWS,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.0,0.0,0.5833333333333334,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.02275208333333334,0.2697479166666667,0.29250000000000004,,-1.3500000000000085,-0.04273504273504275,-0.010073260073260072,-0.038586391508471096,61,0.29250000000000004,0.638095238095238,CWS,Tristan Peters,tristanpeters,False,False,0.14536663081486523,0.021519672345675474,-0.006950354609929044,0.12324095657428988,0.3020833333333333,0.14536663081486523,-0.006950354609929044,0.12324095657428988,0.3020833333333333,True,False,True,False,False,sleeper
2026,677592,53,46,4,12,14,3,0.4056603773584906,0.30434782608695654,0.37735849056603776,0.5869565217391305,0.9643150123051683,0.34375,0.07547169811320754,0.22641509433962265,0.05660377358490566,0.28260869565217395,0.39587330188679243,-0.009787075471698159,3.30188679245283,0.5657142857142857,0.32323232323232326,0.09142857142857143,0.4857142857142857,0.35555555555555557,59,83.99661016949153,103.26,17.847457627118644,0.3050847457627119,0.0847457627118644,CWS,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.21968864062892524,0.07894494991269185,0.3856895863811677,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.009787075471698159,0.1761846612578672,0.18597173672956535,,1.5799999999999983,0.05722149789946401,0.04903147699757869,0.08753899371165463,53,0.4056603773584906,0.9643150123051683,CWS,Everson Pereira,eversonpereira,False,False,0.07724249805572932,0.014079719292283405,-0.009944138515302403,0.06320268854748606,0.1423134909055539,0.29693113868465454,0.20974450211362283,0.2828913291764113,0.36200213153447913,True,False,True,False,False,sleeper
2026,678489,63,57,3,21,12,1,0.29918032786885246,0.21052631578947367,0.26229508196721313,0.42105263157894735,0.6833477135461605,0.3142857142857143,0.047619047619047616,0.3333333333333333,0.015873015873015872,0.21052631578947367,0.21912209836065574,-0.08005822950819672,4.317460317460317,0.45955882352941174,0.224,0.19852941176470587,0.5,0.33088235294117646,83,77.1012048192771,97.88,16.83132530120482,0.14457831325301204,0.03614457831325301,AZ,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.1897164926576691,0.09923593850685813,0.20811287477954143,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.08005822950819672,0.029405605702986642,0.10946383521118336,,-3.8000000000000114,-0.10328493461023583,0.00043029259896729816,-0.08921220981448205,63,0.29918032786885246,0.6833477135461605,AZ,Jorge Barrosa,jorgebarrosa,False,False,0.07714185799885884,0.015487135149262627,-0.045439820935729014,0.03222780189556995,0.1294468810916179,0.26685835065652797,0.1442766717219401,0.22194429455323905,0.319163373749287,True,False,True,False,False,sleeper
2026,695506,83,75,6,25,19,1,0.3120481927710843,0.25333333333333335,0.3253012048192771,0.37333333333333335,0.6986345381526105,0.3673469387755102,0.07228915662650602,0.30120481927710846,0.012048192771084338,0.12,0.33464104819277113,0.02259285542168682,3.6987951807228914,0.46254071661237783,0.31690140845070425,0.16286644951140064,0.4723127035830619,0.3148148148148148,91,87.52967032967032,109.7,8.12087912087912,0.37362637362637363,0.08791208791208792,KC,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.2396551724137931,0.1380952380952381,0.22413793103448273,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.02259285542168682,0.09498587577897802,0.0723930203572912,,8.019999999999996,0.12576312576312576,0.05219780219780221,0.026306740017633334,83,0.3120481927710843,0.6986345381526105,KC,Jac Caglianone,jaccaglianone,False,False,0.058256255196030476,0.00933402536832924,-0.013192230555922828,0.043924611973392425,0.11568731254335318,0.2979114276098236,0.22646294185787028,0.28357978438718556,0.35534248495714627,True,False,True,False,False,sleeper
2026,683357,74,67,4,32,15,2,0.2831081081081081,0.22388059701492538,0.2702702702702703,0.3880597014925373,0.6583299717628076,0.37142857142857144,0.05405405405405406,0.43243243243243246,0.02702702702702703,0.16417910447761194,0.305916027027027,0.022807918918918924,4.256756756756757,0.4253968253968254,0.34328358208955223,0.19682539682539682,0.4888888888888889,0.2608695652173913,74,80.76351351351352,106.76,17.635135135135137,0.2972972972972973,0.08108108108108109,MIA,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.24629629629629632,0.15384615384615383,0.40740740740740733,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.022807918918918924,0.05961973073073071,0.036811811811811784,,5.079999999999998,0.04943404943404944,0.04536679536679537,-0.002418281148110768,82,0.2902439024390244,0.6723796967699407,MIA,Owen Caissie,owencaissie,False,False,0.05040926815397419,0.010037525943371404,-0.024481962455076223,0.04487867790595387,0.11568731254335318,0.2967055644502705,0.2218143338412201,0.2911749742022502,0.36198360883964953,True,False,True,False,False,sleeper
2026,694212,75,65,10,17,14,4,0.32945205479452055,0.2153846153846154,0.32,0.4153846153846154,0.7353846153846154,0.22727272727272727,0.13333333333333333,0.22666666666666666,0.05333333333333334,0.2,0.3604814520547945,0.031029397260273928,3.56,0.50187265917603,0.3208955223880597,0.12359550561797752,0.44569288389513106,0.32432432432432434,81,86.1641975308642,107.9,18.617283950617285,0.30864197530864196,0.07407407407407407,BAL,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.2457627118644068,0.1651376146788991,0.2542372881355932,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.031029397260273928,0.11471874019038769,0.08368934293011376,,6.219999999999999,0.06077872744539409,0.03835978835978836,0.05214714387965669,75,0.32945205479452055,0.7353846153846154,BAL,Samuel Basallo,samuelbasallo,False,False,0.04971466778260297,0.009569456678186643,-0.02565735044260529,0.031294472427095155,0.10482446830607589,0.29547737964700976,0.2201053614218015,0.27705718429150195,0.3505871801704827,True,False,True,False,False,sleeper
2026,691723,71,64,7,20,12,3,0.27746478873239433,0.1875,0.2676056338028169,0.359375,0.6269806338028169,0.21951219512195122,0.09859154929577464,0.28169014084507044,0.04225352112676056,0.171875,0.30836798591549297,0.03090319718309864,3.8309859154929575,0.4264705882352941,0.3103448275862069,0.20588235294117646,0.47058823529411764,0.2847222222222222,74,83.6608108108108,107.87,12.824324324324325,0.2702702702702703,0.04054054054054054,BAL,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.23792023214786231,0.09505703422053231,0.3712905452035887,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.03090319718309864,0.07044775376763066,0.039544556584532015,,6.189999999999998,0.022407022407022414,0.0048262548262548305,3.367774035517579e-05,71,0.27746478873239433,0.6269806338028169,BAL,Coby Mayo,cobymayo,False,False,0.049444243017925736,0.010927529180927605,-0.01526760276760275,0.05426001595162358,0.12643939393939393,0.28736447516578806,0.22265262938025956,0.2921802480994859,0.36435962608725625,True,False,True,False,False,sleeper
2026,808959,95,75,19,31,17,8,0.39999999999999997,0.22666666666666666,0.37894736842105264,0.5466666666666666,0.9256140350877193,0.24324324324324326,0.2,0.3263157894736842,0.08421052631578947,0.31999999999999995,0.41267458695652176,0.012674586956521794,4.347368421052631,0.3704600484261501,0.3790849673202614,0.1791767554479419,0.46973365617433416,0.1872146118721461,81,88.15308641975308,108.9,18.814814814814813,0.4074074074074074,0.13580246913580246,CWS,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.2912420915994342,0.12644114950743837,0.22177921482096433,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.012674586956521794,0.12143249535708756,0.10875790840056576,,7.219999999999999,0.15954415954415951,0.10008818342151675,0.10434027878138397,109,0.4180952380952381,0.9762301918265222,CWS,Munetaka Murakami,munetakamurakami,True,True,0.04602524445381193,0.011054146885225906,-0.027712876370593532,0.0285111258469547,0.0973021442495127,0.33726733605324616,0.26352921522884065,0.3197532174463889,0.38854423584894693,True,False,False,False,False,middle
2026,691777,88,79,4,31,20,2,0.3210227272727273,0.25316455696202533,0.3068181818181818,0.4430379746835443,0.7498561565017261,0.375,0.045454545454545456,0.3522727272727273,0.022727272727272728,0.18987341772151894,0.32114360227272726,0.00012087499999996476,3.784090909090909,0.5135135135135135,0.32748538011695905,0.16816816816816818,0.4984984984984985,0.3772455089820359,99,86.36363636363636,106.32,13.595959595959595,0.3838383838383838,0.0707070707070707,ATH,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.28287671232876715,0.1650485436893204,0.3090909090909091,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.00012087499999996476,0.0382668899439601,0.03814601494396014,,4.639999999999986,0.13597513597513594,0.03499278499278499,0.012809294097589463,102,0.3202970297029703,0.7105149752208575,ATH,Max Muncy,maxmuncy,True,False,0.043672693059126744,0.00866871072193617,-0.035489299549120445,0.02361152412985773,0.09009501097736386,0.3265494053878939,0.2473874127796467,0.3064882364586249,0.37297172330613104,True,False,False,False,False,middle
2026,691781,93,87,6,29,20,1,0.2849462365591398,0.22988505747126436,0.27956989247311825,0.3103448275862069,0.5899147200593251,0.3333333333333333,0.06451612903225806,0.3118279569892473,0.010752688172043012,0.08045977011494254,0.286121247311828,0.001175010752688166,4.021505376344086,0.4946524064171123,0.2756756756756757,0.15775401069518716,0.4732620320855615,0.29949238578680204,116,82.1405172413793,102.94999999999999,5.706896551724138,0.25862068965517243,0.04310344827586207,WSH,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.25512820512820517,0.08812260536398467,0.2846715328467153,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.001175010752688166,0.03099304218362281,0.029818031430934644,,1.2699999999999818,0.01075744179192456,0.0073891625615763595,-0.02221306086330982,97,0.29381443298969073,0.6190098561232582,WSH,Brady House,bradyhouse,False,False,0.04333785782996203,0.00784190181078815,-0.03560927161763833,0.030051140514652186,0.10604702989219525,0.2984660629581672,0.21951893351056684,0.28517934564285735,0.3611752350204004,True,False,True,False,False,sleeper
